date,month,quarter,year,department,daily_cost,sessions,tokens_used,monthly_budget,cumulative_monthly_cost,budget_used_pct
2025-02-14,2025-02,Q1 2025,2025,Engineering,34.6055,41,10247044,400,745.3504,186.34
2025-02-17,2025-02,Q1 2025,2025,Engineering,62.4227,42,12918064,400,807.7731,201.94
2025-02-18,2025-02,Q1 2025,2025,Engineering,65.5751,45,9433583,400,873.3482,218.34
2025-02-19,2025-02,Q1 2025,2025,Engineering,30.565,31,7838733,400,903.9132,225.98
2025-02-20,2025-02,Q1 2025,2025,Engineering,66.1137,35,9335534,400,970.0269,242.51
2025-02-21,2025-02,Q1 2025,2025,Engineering,33.5688,35,6343082,400,1003.5957,250.9
2025-02-22,2025-02,Q1 2025,2025,Engineering,6.6089,4,822935,400,1010.2046,252.55
2025-02-23,2025-02,Q1 2025,2025,Engineering,1.1367,2,767867,400,1011.3413,252.84
2025-02-24,2025-02,Q1 2025,2025,Engineering,77.9361,49,14646994,400,1089.2774,272.32
2025-02-25,2025-02,Q1 2025,2025,Engineering,67.695,44,12158851,400,1156.9724,289.24
2025-02-26,2025-02,Q1 2025,2025,Engineering,67.1195,37,9850461,400,1224.0919,306.02
2025-02-27,2025-02,Q1 2025,2025,Engineering,53.8597,38,8348259,400,1277.9516,319.49
2025-02-28,2025-02,Q1 2025,2025,Engineering,64.4725,41,9359302,400,1342.4241,335.61
2025-03-02,2025-03,Q1 2025,2025,Engineering,10.8638,7,2417721,400,10.8638,2.72
2025-03-03,2025-03,Q1 2025,2025,Engineering,140.962,41,15057938,400,151.8258,37.96
2025-03-04,2025-03,Q1 2025,2025,Engineering,127.6304,57,17965442,400,279.4562,69.86
2025-03-05,2025-03,Q1 2025,2025,Engineering,95.234,50,18277067,400,374.6902,93.67
2025-03-06,2025-03,Q1 2025,2025,Engineering,80.1739,57,18419122,400,454.8641,113.72
2025-03-07,2025-03,Q1 2025,2025,Engineering,71.9011,56,14974434,400,526.7652,131.69
2025-03-08,2025-03,Q1 2025,2025,Engineering,11.5168,5,1576779,400,538.282,134.57
2025-03-10,2025-03,Q1 2025,2025,Engineering,59.2741,38,11821200,400,597.5561,149.39
2025-03-11,2025-03,Q1 2025,2025,Engineering,43.555,49,14059308,400,641.1111,160.28
2025-03-12,2025-03,Q1 2025,2025,Engineering,82.7323,57,16100533,400,723.8434,180.96
2025-03-13,2025-03,Q1 2025,2025,Engineering,48.4169,38,10785463,400,772.2603,193.07
2025-03-14,2025-03,Q1 2025,2025,Engineering,93.1749,44,15279622,400,865.4352,216.36
2025-03-15,2025-03,Q1 2025,2025,Engineering,9.2598,6,1185053,400,874.695,218.67
2025-03-17,2025-03,Q1 2025,2025,Engineering,66.2837,42,12216784,400,940.9787,235.24
2025-03-18,2025-03,Q1 2025,2025,Engineering,116.1707,55,16643116,400,1057.1494,264.29
2025-03-19,2025-03,Q1 2025,2025,Engineering,62.4499,65,18099226,400,1119.5993,279.9
2025-03-20,2025-03,Q1 2025,2025,Engineering,92.7136,43,12797793,400,1212.3129,303.08
2025-03-21,2025-03,Q1 2025,2025,Engineering,111.225,41,14625666,400,1323.5379,330.88
2025-03-23,2025-03,Q1 2025,2025,Engineering,16.1325,10,4439373,400,1339.6704,334.92
2025-03-24,2025-03,Q1 2025,2025,Engineering,53.3095,56,15133700,400,1392.9799,348.24
2025-03-25,2025-03,Q1 2025,2025,Engineering,98.2766,46,11820605,400,1491.2565,372.81
2025-03-26,2025-03,Q1 2025,2025,Engineering,61.8011,43,11162797,400,1553.0576,388.26
2025-03-27,2025-03,Q1 2025,2025,Engineering,120.222,48,13910487,400,1673.2796,418.32
2025-03-28,2025-03,Q1 2025,2025,Engineering,68.2018,57,15175886,400,1741.4814,435.37
2025-03-30,2025-03,Q1 2025,2025,Engineering,0.9211,3,499610,400,1742.4025,435.6
2025-03-31,2025-03,Q1 2025,2025,Engineering,92.5862,47,13147350,400,1834.9887,458.75
2025-04-01,2025-04,Q2 2025,2025,Engineering,120.4602,55,19196292,400,120.4602,30.12
2025-04-02,2025-04,Q2 2025,2025,Engineering,116.0229,44,15790170,400,236.4831,59.12
2025-04-03,2025-04,Q2 2025,2025,Engineering,89.4076,52,21135491,400,325.8907,81.47
2025-04-04,2025-04,Q2 2025,2025,Engineering,52.9764,44,14878388,400,378.8671,94.72
2025-04-06,2025-04,Q2 2025,2025,Engineering,5.5866,7,2119380,400,384.4537,96.11
2025-04-07,2025-04,Q2 2025,2025,Engineering,79.142,61,21132493,400,463.5957,115.9
2025-04-08,2025-04,Q2 2025,2025,Engineering,167.0447,65,22936576,400,630.6404,157.66
2025-04-09,2025-04,Q2 2025,2025,Engineering,84.1637,55,17895537,400,714.8041,178.7
2025-04-10,2025-04,Q2 2025,2025,Engineering,74.6412,50,16293262,400,789.4453,197.36
2025-04-11,2025-04,Q2 2025,2025,Engineering,98.6194,54,16872377,400,888.0647,222.02
2025-04-12,2025-04,Q2 2025,2025,Engineering,18.0229,17,3947504,400,906.0876,226.52
2025-04-13,2025-04,Q2 2025,2025,Engineering,5.6766,3,652839,400,911.7642,227.94
2025-04-14,2025-04,Q2 2025,2025,Engineering,122.1261,63,23380891,400,1033.8903,258.47
2025-04-15,2025-04,Q2 2025,2025,Engineering,114.0604,56,21583615,400,1147.9507,286.99
2025-04-16,2025-04,Q2 2025,2025,Engineering,157.2925,80,29612669,400,1305.2432,326.31
2025-04-17,2025-04,Q2 2025,2025,Engineering,142.1817,66,21411504,400,1447.4249,361.86
2025-04-18,2025-04,Q2 2025,2025,Engineering,71.7587,54,18487361,400,1519.1836,379.8
2025-04-19,2025-04,Q2 2025,2025,Engineering,13.9953,7,2338513,400,1533.1789,383.29
2025-04-21,2025-04,Q2 2025,2025,Engineering,93.7072,48,17956611,400,1626.8861,406.72
2025-04-22,2025-04,Q2 2025,2025,Engineering,112.9904,56,20100967,400,1739.8765,434.97
2025-04-23,2025-04,Q2 2025,2025,Engineering,88.4555,53,19632798,400,1828.332,457.08
2025-04-24,2025-04,Q2 2025,2025,Engineering,108.8889,64,20198596,400,1937.2209,484.31
2025-04-25,2025-04,Q2 2025,2025,Engineering,59.2019,41,13264076,400,1996.4228,499.11
2025-04-26,2025-04,Q2 2025,2025,Engineering,21.308,19,4610524,400,2017.7308,504.43
2025-04-27,2025-04,Q2 2025,2025,Engineering,13.438,12,5032245,400,2031.1688,507.79
2025-04-28,2025-04,Q2 2025,2025,Engineering,85.1485,76,20638198,400,2116.3173,529.08
2025-04-29,2025-04,Q2 2025,2025,Engineering,144.1,57,22152246,400,2260.4173,565.1
2025-04-30,2025-04,Q2 2025,2025,Engineering,154.5966,62,21908068,400,2415.0139,603.75
2025-05-01,2025-05,Q2 2025,2025,Engineering,64.6662,48,16178786,400,64.6662,16.17
2025-05-02,2025-05,Q2 2025,2025,Engineering,149.07,60,19826112,400,213.7362,53.43
2025-05-03,2025-05,Q2 2025,2025,Engineering,9.4655,9,3728562,400,223.2017,55.8
2025-05-04,2025-05,Q2 2025,2025,Engineering,14.932,9,3363502,400,238.1337,59.53
2025-05-05,2025-05,Q2 2025,2025,Engineering,83.0467,58,21456618,400,321.1804,80.3
2025-05-06,2025-05,Q2 2025,2025,Engineering,91.0885,61,19261088,400,412.2689,103.07
2025-05-07,2025-05,Q2 2025,2025,Engineering,105.8962,74,22731511,400,518.1651,129.54
2025-05-08,2025-05,Q2 2025,2025,Engineering,135.6394,60,23217921,400,653.8045,163.45
2025-05-09,2025-05,Q2 2025,2025,Engineering,104.2011,63,19322026,400,758.0056,189.5
2025-05-10,2025-05,Q2 2025,2025,Engineering,9.0103,3,647081,400,767.0159,191.75
2025-05-11,2025-05,Q2 2025,2025,Engineering,2.4407,4,772929,400,769.4566,192.36
2025-05-12,2025-05,Q2 2025,2025,Engineering,122.4733,62,25512625,400,891.9299,222.98
2025-05-13,2025-05,Q2 2025,2025,Engineering,82.0672,44,12912761,400,973.9971,243.5
2025-05-14,2025-05,Q2 2025,2025,Engineering,86.3315,46,13211853,400,1060.3286,265.08
2025-05-15,2025-05,Q2 2025,2025,Engineering,47.7258,46,13850448,400,1108.0544,277.01
2025-05-16,2025-05,Q2 2025,2025,Engineering,131.4645,68,24746939,400,1239.5189,309.88
2025-05-17,2025-05,Q2 2025,2025,Engineering,15.8068,11,5840912,400,1255.3257,313.83
2025-05-18,2025-05,Q2 2025,2025,Engineering,4.0075,5,2388851,400,1259.3332,314.83
2025-05-19,2025-05,Q2 2025,2025,Engineering,150.9054,63,25258450,400,1410.2386,352.56
2025-05-20,2025-05,Q2 2025,2025,Engineering,146.0245,60,22091736,400,1556.2631,389.07
2025-05-21,2025-05,Q2 2025,2025,Engineering,167.1017,58,19628448,400,1723.3648,430.84
2025-05-22,2025-05,Q2 2025,2025,Engineering,173.7313,56,19248696,400,1897.0961,474.27
2025-05-23,2025-05,Q2 2025,2025,Engineering,128.8978,70,27409508,400,2025.9939,506.5
2025-05-24,2025-05,Q2 2025,2025,Engineering,103.0526,17,7611227,400,2129.0465,532.26
2025-05-25,2025-05,Q2 2025,2025,Engineering,19.1991,8,2238177,400,2148.2456,537.06
2025-05-26,2025-05,Q2 2025,2025,Engineering,183.9129,64,25082495,400,2332.1585,583.04
2025-05-27,2025-05,Q2 2025,2025,Engineering,142.8949,64,24183885,400,2475.0534,618.76
2025-05-28,2025-05,Q2 2025,2025,Engineering,103.2004,51,16513595,400,2578.2538,644.56
2025-05-29,2025-05,Q2 2025,2025,Engineering,193.1469,65,24499286,400,2771.4007,692.85
2025-05-30,2025-05,Q2 2025,2025,Engineering,156.3485,49,18171862,400,2927.7492,731.94
2025-06-01,2025-06,Q2 2025,2025,Engineering,6.7433,6,1099163,400,6.7433,1.69
2025-06-02,2025-06,Q2 2025,2025,Engineering,114.7006,55,19979704,400,121.4439,30.36
2025-06-03,2025-06,Q2 2025,2025,Engineering,130.5099,67,23700766,400,251.9538,62.99
2025-06-04,2025-06,Q2 2025,2025,Engineering,136.8742,61,22802282,400,388.828,97.21
2025-06-05,2025-06,Q2 2025,2025,Engineering,165.7452,58,18945180,400,554.5732,138.64
2025-06-06,2025-06,Q2 2025,2025,Engineering,150.2291,63,20350239,400,704.8023,176.2
2025-06-07,2025-06,Q2 2025,2025,Engineering,46.0909,11,4565550,400,750.8932,187.72
2025-06-08,2025-06,Q2 2025,2025,Engineering,105.1348,16,7019612,400,856.028,214.01
2025-06-09,2025-06,Q2 2025,2025,Engineering,115.765,43,16161011,400,971.793,242.95
2025-06-10,2025-06,Q2 2025,2025,Engineering,101.5273,45,15449931,400,1073.3203,268.33
2025-06-11,2025-06,Q2 2025,2025,Engineering,222.1949,70,25169659,400,1295.5152,323.88
2025-06-12,2025-06,Q2 2025,2025,Engineering,153.2042,58,19004264,400,1448.7194,362.18
2025-06-13,2025-06,Q2 2025,2025,Engineering,100.7299,66,20710155,400,1549.4493,387.36
2025-06-14,2025-06,Q2 2025,2025,Engineering,0.6209,5,1379466,400,1550.0702,387.52
2025-06-16,2025-06,Q2 2025,2025,Engineering,174.4926,53,20564448,400,1724.5628,431.14
2025-06-17,2025-06,Q2 2025,2025,Engineering,90.8321,34,11576404,400,1815.3949,453.85
2025-06-18,2025-06,Q2 2025,2025,Engineering,149.7413,55,18683739,400,1965.1362,491.28
2025-06-19,2025-06,Q2 2025,2025,Engineering,105.7471,47,12276841,400,2070.8833,517.72
2025-06-20,2025-06,Q2 2025,2025,Engineering,144.5367,65,22027788,400,2215.42,553.86
2025-06-21,2025-06,Q2 2025,2025,Engineering,12.5278,3,1452795,400,2227.9478,556.99
2025-06-22,2025-06,Q2 2025,2025,Engineering,6.4247,5,1060346,400,2234.3725,558.59
2025-06-23,2025-06,Q2 2025,2025,Engineering,219.2405,73,28004947,400,2453.613,613.4
2025-06-24,2025-06,Q2 2025,2025,Engineering,109.2898,61,18836023,400,2562.9028,640.73
2025-06-25,2025-06,Q2 2025,2025,Engineering,97.5279,51,18019927,400,2660.4307,665.11
2025-06-26,2025-06,Q2 2025,2025,Engineering,122.5646,66,27670941,400,2782.9953,695.75
2025-06-27,2025-06,Q2 2025,2025,Engineering,207.1491,60,22105877,400,2990.1444,747.54
2025-06-28,2025-06,Q2 2025,2025,Engineering,12.8034,17,4335901,400,3002.9478,750.74
2025-06-29,2025-06,Q2 2025,2025,Engineering,12.1778,7,2614772,400,3015.1256,753.78
2025-06-30,2025-06,Q2 2025,2025,Engineering,143.8929,81,24831733,400,3159.0185,789.75
2025-07-01,2025-07,Q3 2025,2025,Engineering,143.0714,64,20799410,400,143.0714,35.77
2025-07-02,2025-07,Q3 2025,2025,Engineering,208.2235,73,23454424,400,351.2949,87.82
2025-07-03,2025-07,Q3 2025,2025,Engineering,107.7108,38,10304393,400,459.0057,114.75
2025-07-04,2025-07,Q3 2025,2025,Engineering,98.6342,33,13452643,400,557.6399,139.41
2025-07-05,2025-07,Q3 2025,2025,Engineering,20.9588,9,3579828,400,578.5987,144.65
2025-07-06,2025-07,Q3 2025,2025,Engineering,25.4341,15,6636581,400,604.0328,151.01
2025-07-07,2025-07,Q3 2025,2025,Engineering,238.5481,65,20123940,400,842.5809,210.65
2025-07-08,2025-07,Q3 2025,2025,Engineering,132.4371,59,16565792,400,975.018,243.75
2025-07-09,2025-07,Q3 2025,2025,Engineering,132.3179,76,30040575,400,1107.3359,276.83
2025-07-10,2025-07,Q3 2025,2025,Engineering,120.4893,43,15588285,400,1227.8252,306.96
2025-07-11,2025-07,Q3 2025,2025,Engineering,103.9667,50,15488313,400,1331.7919,332.95
2025-07-12,2025-07,Q3 2025,2025,Engineering,0.5623,2,812521,400,1332.3542,333.09
2025-07-13,2025-07,Q3 2025,2025,Engineering,20.0629,12,3990199,400,1352.4171,338.1
2025-07-14,2025-07,Q3 2025,2025,Engineering,105.6715,46,14816858,400,1458.0886,364.52
2025-07-15,2025-07,Q3 2025,2025,Engineering,111.7782,46,13990463,400,1569.8668,392.47
2025-07-16,2025-07,Q3 2025,2025,Engineering,83.2602,49,14513868,400,1653.127,413.28
2025-07-17,2025-07,Q3 2025,2025,Engineering,113.4874,43,13530584,400,1766.6144,441.65
2025-07-18,2025-07,Q3 2025,2025,Engineering,175.5371,66,22910937,400,1942.1515,485.54
2025-07-19,2025-07,Q3 2025,2025,Engineering,2.0678,3,934498,400,1944.2193,486.05
2025-07-20,2025-07,Q3 2025,2025,Engineering,21.5747,7,4638931,400,1965.794,491.45
2025-07-21,2025-07,Q3 2025,2025,Engineering,122.2581,72,23828378,400,2088.0521,522.01
2025-07-22,2025-07,Q3 2025,2025,Engineering,134.6555,71,21000005,400,2222.7076,555.68
2025-07-23,2025-07,Q3 2025,2025,Engineering,182.6536,63,17856591,400,2405.3612,601.34
2025-07-24,2025-07,Q3 2025,2025,Engineering,87.7862,41,16252378,400,2493.1474,623.29
2025-07-25,2025-07,Q3 2025,2025,Engineering,82.1835,42,16056465,400,2575.3309,643.83
2025-07-26,2025-07,Q3 2025,2025,Engineering,6.2667,3,681234,400,2581.5976,645.4
2025-07-27,2025-07,Q3 2025,2025,Engineering,17.5058,15,4484357,400,2599.1034,649.78
2025-07-28,2025-07,Q3 2025,2025,Engineering,73.4442,46,13191764,400,2672.5476,668.14
2025-07-29,2025-07,Q3 2025,2025,Engineering,100.0938,58,17901756,400,2772.6414,693.16
2025-07-30,2025-07,Q3 2025,2025,Engineering,134.4488,44,15057257,400,2907.0902,726.77
2025-07-31,2025-07,Q3 2025,2025,Engineering,120.2162,50,17955089,400,3027.3064,756.83
2025-08-01,2025-08,Q3 2025,2025,Engineering,47.0603,3,3579513,400,47.0603,11.77
2025-08-04,2025-08,Q3 2025,2025,Engineering,6.6691,4,7522361,400,53.7294,13.43
2025-08-05,2025-08,Q3 2025,2025,Engineering,136.7708,3,10018713,400,190.5002,47.63
2025-08-06,2025-08,Q3 2025,2025,Engineering,111.5464,4,13175509,400,302.0466,75.51
2025-08-07,2025-08,Q3 2025,2025,Engineering,59.4305,4,18270403,400,361.4771,90.37
2025-08-08,2025-08,Q3 2025,2025,Engineering,60.6675,6,15838854,400,422.1446,105.54
2025-08-11,2025-08,Q3 2025,2025,Engineering,43.43,3,11198184,400,465.5746,116.39
2025-08-13,2025-08,Q3 2025,2025,Engineering,83.7673,6,13500355,400,549.3419,137.34
2025-08-14,2025-08,Q3 2025,2025,Engineering,29.9035,5,6808656,400,579.2454,144.81
2025-08-15,2025-08,Q3 2025,2025,Engineering,81.8582,4,4946143,400,661.1036,165.28
2025-08-16,2025-08,Q3 2025,2025,Engineering,1.7211,2,4577747,400,662.8247,165.71
2025-08-18,2025-08,Q3 2025,2025,Engineering,42.5157,2,6398844,400,705.3404,176.34
2025-08-19,2025-08,Q3 2025,2025,Engineering,17.9098,3,4475282,400,723.2502,180.81
2025-08-20,2025-08,Q3 2025,2025,Engineering,5.2708,1,8717724,400,728.521,182.13
2025-08-21,2025-08,Q3 2025,2025,Engineering,33.9641,2,2768205,400,762.4851,190.62
2025-08-22,2025-08,Q3 2025,2025,Engineering,14.0374,1,1283799,400,776.5225,194.13
2025-08-25,2025-08,Q3 2025,2025,Engineering,22.2932,1,1632577,400,798.8157,199.7
2025-08-26,2025-08,Q3 2025,2025,Engineering,14.7904,4,5289276,400,813.6061,203.4
2025-08-27,2025-08,Q3 2025,2025,Engineering,90.813,4,12439499,400,904.4191,226.1
2025-08-28,2025-08,Q3 2025,2025,Engineering,7.9868,2,3698927,400,912.4059,228.1
2025-08-29,2025-08,Q3 2025,2025,Engineering,88.6348,4,11330492,400,1001.0407,250.26
2025-08-30,2025-08,Q3 2025,2025,Engineering,0.8874,1,1545995,400,1001.9281,250.48
2025-09-01,2025-09,Q3 2025,2025,Engineering,23.0785,3,5908246,400,23.0785,5.77
2025-09-02,2025-09,Q3 2025,2025,Engineering,223.505,7,22660141,400,246.5835,61.65
2025-09-03,2025-09,Q3 2025,2025,Engineering,4.1379,3,5510819,400,250.7214,62.68
2025-09-04,2025-09,Q3 2025,2025,Engineering,53.8784,5,7789079,400,304.5998,76.15
2025-09-05,2025-09,Q3 2025,2025,Engineering,244.5644,7,13931114,400,549.1642,137.29
2025-09-08,2025-09,Q3 2025,2025,Engineering,21.7134,4,6330701,400,570.8776,142.72
2025-09-09,2025-09,Q3 2025,2025,Engineering,19.8507,4,6478170,400,590.7283,147.68
2025-09-10,2025-09,Q3 2025,2025,Engineering,1.0949,2,5085514,400,591.8232,147.96
2025-09-11,2025-09,Q3 2025,2025,Engineering,9.9679,5,7304749,400,601.7911,150.45
2025-09-12,2025-09,Q3 2025,2025,Engineering,18.4856,4,3148640,400,620.2767,155.07
2025-09-13,2025-09,Q3 2025,2025,Engineering,1.4931,1,584987,400,621.7698,155.44
2025-09-15,2025-09,Q3 2025,2025,Engineering,40.5262,9,12488213,400,662.296,165.57
2025-09-16,2025-09,Q3 2025,2025,Engineering,175.9687,8,18491656,400,838.2647,209.57
2025-09-17,2025-09,Q3 2025,2025,Engineering,79.2747,5,4983812,400,917.5394,229.38
2025-09-18,2025-09,Q3 2025,2025,Engineering,18.6989,2,4647260,400,936.2383,234.06
2025-09-19,2025-09,Q3 2025,2025,Engineering,53.011,10,10911100,400,989.2493,247.31
2025-09-22,2025-09,Q3 2025,2025,Engineering,0.8105,2,1748860,400,990.0598,247.51
2025-09-23,2025-09,Q3 2025,2025,Engineering,0.8248,4,3098441,400,990.8846,247.72
2025-09-24,2025-09,Q3 2025,2025,Engineering,138.2438,5,9553015,400,1129.1284,282.28
2025-09-25,2025-09,Q3 2025,2025,Engineering,18.1586,4,4677958,400,1147.287,286.82
2025-09-26,2025-09,Q3 2025,2025,Engineering,38.8766,3,10454564,400,1186.1636,296.54
2025-09-29,2025-09,Q3 2025,2025,Engineering,5.6879,3,8389308,400,1191.8515,297.96
2025-09-30,2025-09,Q3 2025,2025,Engineering,0.8674,2,2643569,400,1192.7189,298.18
2025-10-01,2025-10,Q4 2025,2025,Engineering,107.2228,46,11046910,400,107.2228,26.81
2025-10-02,2025-10,Q4 2025,2025,Engineering,45.2759,54,15352554,400,152.4987,38.12
2025-10-03,2025-10,Q4 2025,2025,Engineering,101.9354,45,13763674,400,254.4341,63.61
2025-10-04,2025-10,Q4 2025,2025,Engineering,4.6056,2,541236,400,259.0397,64.76
2025-10-06,2025-10,Q4 2025,2025,Engineering,52.6027,45,13627431,400,311.6424,77.91
2025-10-07,2025-10,Q4 2025,2025,Engineering,116.7913,50,15618416,400,428.4337,107.11
2025-10-08,2025-10,Q4 2025,2025,Engineering,131.9267,50,16451694,400,560.3604,140.09
2025-10-09,2025-10,Q4 2025,2025,Engineering,83.0583,36,12969507,400,643.4187,160.85
2025-10-10,2025-10,Q4 2025,2025,Engineering,80.5959,43,11455878,400,724.0146,181.0
2025-10-13,2025-10,Q4 2025,2025,Engineering,107.0062,50,13481458,400,831.0208,207.76
2025-10-14,2025-10,Q4 2025,2025,Engineering,32.0755,40,10591702,400,863.0963,215.77
2025-10-15,2025-10,Q4 2025,2025,Engineering,37.1756,37,9026316,400,900.2719,225.07
2025-10-16,2025-10,Q4 2025,2025,Engineering,99.8844,54,16151128,400,1000.1563,250.04
2025-10-17,2025-10,Q4 2025,2025,Engineering,87.2292,52,16097589,400,1087.3855,271.85
2025-10-18,2025-10,Q4 2025,2025,Engineering,27.5271,6,1905800,400,1114.9126,278.73
2025-10-19,2025-10,Q4 2025,2025,Engineering,21.6897,4,1424959,400,1136.6023,284.15
2025-10-20,2025-10,Q4 2025,2025,Engineering,67.1768,54,12596898,400,1203.7791,300.94
2025-10-21,2025-10,Q4 2025,2025,Engineering,63.4086,29,9896196,400,1267.1877,316.8
2025-10-22,2025-10,Q4 2025,2025,Engineering,70.3105,33,10201764,400,1337.4982,334.37
2025-10-23,2025-10,Q4 2025,2025,Engineering,67.6623,48,11869783,400,1405.1605,351.29
2025-10-24,2025-10,Q4 2025,2025,Engineering,95.3143,52,13762207,400,1500.4748,375.12
2025-10-25,2025-10,Q4 2025,2025,Engineering,39.6934,3,1630531,400,1540.1682,385.04
2025-10-27,2025-10,Q4 2025,2025,Engineering,48.3294,49,12884728,400,1588.4976,397.12
2025-10-28,2025-10,Q4 2025,2025,Engineering,134.7736,47,13751175,400,1723.2712,430.82
2025-10-29,2025-10,Q4 2025,2025,Engineering,141.8718,39,14277262,400,1865.143,466.29
2025-10-30,2025-10,Q4 2025,2025,Engineering,58.7151,55,14481768,400,1923.8581,480.96
2025-10-31,2025-10,Q4 2025,2025,Engineering,101.3954,55,14558859,400,2025.2535,506.31
2025-11-01,2025-11,Q4 2025,2025,Engineering,11.1525,8,2369801,400,11.1525,2.79
2025-11-03,2025-11,Q4 2025,2025,Engineering,131.1588,42,11158073,400,142.3113,35.58
2025-11-04,2025-11,Q4 2025,2025,Engineering,132.0112,42,15523984,400,274.3225,68.58
2025-11-05,2025-11,Q4 2025,2025,Engineering,66.533,58,15744567,400,340.8555,85.21
2025-11-06,2025-11,Q4 2025,2025,Engineering,74.0288,48,16611006,400,414.8843,103.72
2025-11-07,2025-11,Q4 2025,2025,Engineering,83.5225,59,17233056,400,498.4068,124.6
2025-11-08,2025-11,Q4 2025,2025,Engineering,41.3406,18,5740880,400,539.7474,134.94
2025-11-09,2025-11,Q4 2025,2025,Engineering,4.8421,12,3833765,400,544.5895,136.15
2025-11-10,2025-11,Q4 2025,2025,Engineering,132.8046,62,23333466,400,677.3941,169.35
2025-11-11,2025-11,Q4 2025,2025,Engineering,64.4499,49,15331031,400,741.844,185.46
2025-11-12,2025-11,Q4 2025,2025,Engineering,49.3354,35,9444587,400,791.1794,197.79
2025-11-13,2025-11,Q4 2025,2025,Engineering,81.4938,62,16233406,400,872.6732,218.17
2025-11-14,2025-11,Q4 2025,2025,Engineering,85.0033,34,11847699,400,957.6765,239.42
2025-11-16,2025-11,Q4 2025,2025,Engineering,41.8132,15,5391798,400,999.4897,249.87
2025-11-17,2025-11,Q4 2025,2025,Engineering,121.1784,53,17156672,400,1120.6681,280.17
2025-11-18,2025-11,Q4 2025,2025,Engineering,84.8615,49,17983693,400,1205.5296,301.38
2025-11-19,2025-11,Q4 2025,2025,Engineering,98.744,56,15605128,400,1304.2736,326.07
2025-11-20,2025-11,Q4 2025,2025,Engineering,84.6338,56,17733172,400,1388.9074,347.23
2025-11-21,2025-11,Q4 2025,2025,Engineering,64.7898,40,12122204,400,1453.6972,363.42
2025-11-22,2025-11,Q4 2025,2025,Engineering,11.1152,5,1306945,400,1464.8124,366.2
2025-11-24,2025-11,Q4 2025,2025,Engineering,109.253,50,13101017,400,1574.0654,393.52
2025-11-25,2025-11,Q4 2025,2025,Engineering,110.7007,46,16445329,400,1684.7661,421.19
2025-11-26,2025-11,Q4 2025,2025,Engineering,50.7008,36,8100179,400,1735.4669,433.87
2025-11-27,2025-11,Q4 2025,2025,Engineering,85.7587,35,11100291,400,1821.2256,455.31
2025-11-28,2025-11,Q4 2025,2025,Engineering,54.0946,44,13453159,400,1875.3202,468.83
2025-12-01,2025-12,Q4 2025,2025,Engineering,121.2801,58,14357243,400,121.2801,30.32
2025-12-02,2025-12,Q4 2025,2025,Engineering,83.4111,42,10846650,400,204.6912,51.17
2025-12-03,2025-12,Q4 2025,2025,Engineering,24.7777,20,4949492,400,229.4689,57.37
2025-12-04,2025-12,Q4 2025,2025,Engineering,66.6434,47,11340236,400,296.1123,74.03
2025-12-05,2025-12,Q4 2025,2025,Engineering,110.9935,42,12530681,400,407.1058,101.78
2025-12-06,2025-12,Q4 2025,2025,Engineering,12.6672,12,4633825,400,419.773,104.94
2025-12-07,2025-12,Q4 2025,2025,Engineering,16.4597,11,3466316,400,436.2327,109.06
2025-12-08,2025-12,Q4 2025,2025,Engineering,110.4058,51,12304477,400,546.6385,136.66
2025-12-09,2025-12,Q4 2025,2025,Engineering,65.7195,42,10434642,400,612.358,153.09
2025-12-10,2025-12,Q4 2025,2025,Engineering,150.2902,48,14119038,400,762.6482,190.66
2025-12-11,2025-12,Q4 2025,2025,Engineering,82.6614,33,9343076,400,845.3096,211.33
2025-12-12,2025-12,Q4 2025,2025,Engineering,52.124,32,8198560,400,897.4336,224.36
2025-12-13,2025-12,Q4 2025,2025,Engineering,19.1184,8,2432062,400,916.552,229.14
