payroll_id,date,month,quarter,year,type,employee_id,department,role,employment_type,base_salary_annual,gross_monthly_pay,bonus,taxes_withheld,net_pay,currency,status
PAY-000157,2025-04-22,2025-04,Q2 2025,2025,Payroll,EMP-0011,Marketing,Content Specialist,Contract,67899.38,5658.28,571.41,1332.84,4896.85,USD,Processed
PAY-000158,2025-05-22,2025-05,Q2 2025,2025,Payroll,EMP-0011,Marketing,Content Specialist,Full-time,67899.38,5658.28,564.08,1401.1,4821.26,USD,Processed
PAY-000159,2025-06-21,2025-06,Q2 2025,2025,Payroll,EMP-0011,Marketing,Content Specialist,Full-time,67899.38,5658.28,29.14,1287.29,4400.13,USD,Processed
PAY-000160,2025-07-21,2025-07,Q3 2025,2025,Payroll,EMP-0011,Marketing,Content Specialist,Full-time,67899.38,5658.28,175.83,1600.44,4233.67,USD,Processed
PAY-000161,2025-08-20,2025-08,Q3 2025,2025,Payroll,EMP-0011,Marketing,Content Specialist,Contract,67899.38,5658.28,1288.51,1246.02,5700.77,USD,Processed
PAY-000162,2025-09-19,2025-09,Q3 2025,2025,Payroll,EMP-0011,Marketing,Content Specialist,Full-time,67899.38,5658.28,32.52,1516.37,4174.43,USD,Processed
PAY-000163,2025-10-19,2025-10,Q4 2025,2025,Payroll,EMP-0011,Marketing,Content Specialist,Full-time,67899.38,5658.28,1190.2,1361.21,5487.27,USD,Processed
PAY-000164,2025-11-18,2025-11,Q4 2025,2025,Payroll,EMP-0011,Marketing,Content Specialist,Contract,67899.38,5658.28,1218.17,1346.97,5529.48,USD,Processed
PAY-000165,2022-10-04,2022-10,Q4 2022,2022,Payroll,EMP-0012,Legal,Legal Counsel,Full-time,149852.36,12487.7,2990.13,2847.32,12630.51,USD,Processed
PAY-000166,2022-11-03,2022-11,Q4 2022,2022,Payroll,EMP-0012,Legal,Legal Counsel,Full-time,149852.36,12487.7,1591.65,3156.5,10922.85,USD,Processed
PAY-000167,2022-12-03,2022-12,Q4 2022,2022,Payroll,EMP-0012,Legal,Legal Counsel,Full-time,149852.36,12487.7,1366.61,3267.29,10587.02,USD,Processed
PAY-000168,2023-01-02,2023-01,Q1 2023,2023,Payroll,EMP-0012,Legal,Legal Counsel,Full-time,149852.36,12487.7,2282.26,3203.65,11566.31,USD,Processed
PAY-000169,2023-02-01,2023-02,Q1 2023,2023,Payroll,EMP-0012,Legal,Legal Counsel,Full-time,149852.36,12487.7,2902.06,3511.53,11878.23,USD,Processed
PAY-000170,2023-03-03,2023-03,Q1 2023,2023,Payroll,EMP-0012,Legal,Legal Counsel,Contract,149852.36,12487.7,2885.58,2941.68,12431.6,USD,Processed
PAY-000171,2023-04-02,2023-04,Q2 2023,2023,Payroll,EMP-0012,Legal,Legal Counsel,Contract,149852.36,12487.7,2341.85,3189.72,11639.83,USD,Processed
PAY-000172,2023-05-02,2023-05,Q2 2023,2023,Payroll,EMP-0012,Legal,Legal Counsel,Full-time,149852.36,12487.7,1551.02,3469.42,10569.3,USD,Processed
PAY-000173,2023-06-01,2023-06,Q2 2023,2023,Payroll,EMP-0012,Legal,Legal Counsel,Full-time,149852.36,12487.7,2311.74,3530.58,11268.86,USD,Processed
PAY-000174,2023-07-01,2023-07,Q3 2023,2023,Payroll,EMP-0012,Legal,Legal Counsel,Full-time,149852.36,12487.7,767.43,3147.99,10107.14,USD,Processed
PAY-000175,2020-08-08,2020-08,Q3 2020,2020,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,1895.85,2700.51,8781.06,USD,Processed
PAY-000176,2020-09-07,2020-09,Q3 2020,2020,Payroll,EMP-0013,Marketing,Marketing Manager,Contract,115028.64,9585.72,1935.64,2469.99,9051.37,USD,Processed
PAY-000177,2020-10-07,2020-10,Q4 2020,2020,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,600.52,2442.35,7743.89,USD,Processed
PAY-000178,2020-11-06,2020-11,Q4 2020,2020,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,1251.15,2499.07,8337.8,USD,Processed
PAY-000179,2020-12-06,2020-12,Q4 2020,2020,Payroll,EMP-0013,Marketing,Marketing Manager,Contract,115028.64,9585.72,666.78,2423.54,7828.96,USD,Processed
PAY-000180,2021-01-05,2021-01,Q1 2021,2021,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,1977.92,2438.69,9124.95,USD,Processed
PAY-000181,2021-02-04,2021-02,Q1 2021,2021,Payroll,EMP-0013,Marketing,Marketing Manager,Part-time,115028.64,9585.72,378.61,2590.86,7373.47,USD,Pending
PAY-000182,2021-03-06,2021-03,Q1 2021,2021,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,638.56,2516.58,7707.7,USD,Processed
PAY-000183,2021-04-05,2021-04,Q2 2021,2021,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,1407.13,2522.79,8470.06,USD,Processed
PAY-000184,2021-05-05,2021-05,Q2 2021,2021,Payroll,EMP-0013,Marketing,Marketing Manager,Contract,115028.64,9585.72,2.05,2118.86,7468.91,USD,Processed
PAY-000185,2021-06-04,2021-06,Q2 2021,2021,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,1988.42,2549.5,9024.64,USD,Processed
PAY-000186,2021-07-04,2021-07,Q3 2021,2021,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,850.68,2244.5,8191.9,USD,Processed
PAY-000187,2021-08-03,2021-08,Q3 2021,2021,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,196.31,2747.88,7034.15,USD,Processed
PAY-000188,2021-09-02,2021-09,Q3 2021,2021,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,451.49,2286.25,7750.96,USD,Processed
PAY-000189,2021-10-02,2021-10,Q4 2021,2021,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,1435.83,2353.99,8667.56,USD,Processed
PAY-000190,2021-11-01,2021-11,Q4 2021,2021,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,1713.9,2266.68,9032.94,USD,Processed
PAY-000191,2021-12-01,2021-12,Q4 2021,2021,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,1108.01,2694.2,7999.53,USD,Processed
PAY-000192,2021-12-31,2021-12,Q4 2021,2021,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,1055.86,2794.76,7846.82,USD,Processed
PAY-000193,2022-01-30,2022-01,Q1 2022,2022,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,662.28,2133.22,8114.78,USD,Processed
PAY-000194,2022-03-01,2022-03,Q1 2022,2022,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,71.2,2326.36,7330.56,USD,Pending
PAY-000195,2022-03-31,2022-03,Q1 2022,2022,Payroll,EMP-0013,Marketing,Marketing Manager,Full-time,115028.64,9585.72,1695.77,2322.44,8959.05,USD,Processed
PAY-000196,2024-01-11,2024-01,Q1 2024,2024,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,433.39,1328.95,4951.93,USD,Processed
PAY-000197,2024-02-10,2024-02,Q1 2024,2024,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,485.15,1318.85,5013.79,USD,Processed
PAY-000198,2024-03-11,2024-03,Q1 2024,2024,Payroll,EMP-0014,Sales,Account Executive,Part-time,70169.91,5847.49,159.7,1628.82,4378.37,USD,Processed
PAY-000199,2024-04-10,2024-04,Q2 2024,2024,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,873.78,1311.46,5409.81,USD,Processed
PAY-000200,2024-05-10,2024-05,Q2 2024,2024,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,1355.15,1337.72,5864.92,USD,Processed
PAY-000201,2024-06-09,2024-06,Q2 2024,2024,Payroll,EMP-0014,Sales,Account Executive,Part-time,70169.91,5847.49,810.37,1723.61,4934.25,USD,Processed
PAY-000202,2024-07-09,2024-07,Q3 2024,2024,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,318.61,1701.97,4464.13,USD,Pending
PAY-000203,2024-08-08,2024-08,Q3 2024,2024,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,459.16,1311.53,4995.12,USD,Processed
PAY-000204,2024-09-07,2024-09,Q3 2024,2024,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,1414.47,1744.31,5517.65,USD,Processed
PAY-000205,2024-10-07,2024-10,Q4 2024,2024,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,1243.31,1399.13,5691.67,USD,Processed
PAY-000206,2024-11-06,2024-11,Q4 2024,2024,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,1344.99,1754.23,5438.25,USD,Processed
PAY-000207,2024-12-06,2024-12,Q4 2024,2024,Payroll,EMP-0014,Sales,Account Executive,Contract,70169.91,5847.49,705.96,1539.18,5014.27,USD,Processed
PAY-000208,2025-01-05,2025-01,Q1 2025,2025,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,214.01,1433.39,4628.11,USD,Processed
PAY-000209,2025-02-04,2025-02,Q1 2025,2025,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,461.11,1357.31,4951.29,USD,Processed
PAY-000210,2025-03-06,2025-03,Q1 2025,2025,Payroll,EMP-0014,Sales,Account Executive,Contract,70169.91,5847.49,711.38,1460.97,5097.9,USD,Processed
PAY-000211,2025-04-05,2025-04,Q2 2025,2025,Payroll,EMP-0014,Sales,Account Executive,Part-time,70169.91,5847.49,869.64,1335.96,5381.17,USD,Processed
PAY-000212,2025-05-05,2025-05,Q2 2025,2025,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,1164.71,1711.1,5301.1,USD,Processed
PAY-000213,2025-06-04,2025-06,Q2 2025,2025,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,390.13,1513.31,4724.31,USD,Processed
PAY-000214,2025-07-04,2025-07,Q3 2025,2025,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,879.6,1524.28,5202.81,USD,Processed
PAY-000215,2025-08-03,2025-08,Q3 2025,2025,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,1105.76,1506.82,5446.43,USD,Processed
PAY-000216,2025-09-02,2025-09,Q3 2025,2025,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,1025.35,1754.04,5118.8,USD,Processed
PAY-000217,2025-10-02,2025-10,Q4 2025,2025,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,1332.09,1659.83,5519.75,USD,Processed
PAY-000218,2025-11-01,2025-11,Q4 2025,2025,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,806.38,1612.07,5041.8,USD,Processed
PAY-000219,2025-12-01,2025-12,Q4 2025,2025,Payroll,EMP-0014,Sales,Account Executive,Full-time,70169.91,5847.49,495.43,1501.39,4841.53,USD,Processed
PAY-000220,2023-08-11,2023-08,Q3 2023,2023,Payroll,EMP-0015,Engineering,Software Engineer,Full-time,111055.11,9254.59,502.95,2195.93,7561.61,USD,Processed
PAY-000221,2023-09-10,2023-09,Q3 2023,2023,Payroll,EMP-0015,Engineering,Software Engineer,Full-time,111055.11,9254.59,1324.84,2441.09,8138.34,USD,Processed
PAY-000222,2023-10-10,2023-10,Q4 2023,2023,Payroll,EMP-0015,Engineering,Software Engineer,Full-time,111055.11,9254.59,432.65,2544.61,7142.63,USD,Processed
PAY-000223,2023-11-09,2023-11,Q4 2023,2023,Payroll,EMP-0015,Engineering,Software Engineer,Full-time,111055.11,9254.59,412.54,2478.56,7188.57,USD,Processed
PAY-000224,2023-12-09,2023-12,Q4 2023,2023,Payroll,EMP-0015,Engineering,Software Engineer,Full-time,111055.11,9254.59,257.03,2632.45,6879.17,USD,Processed
PAY-000225,2024-01-08,2024-01,Q1 2024,2024,Payroll,EMP-0015,Engineering,Software Engineer,Part-time,111055.11,9254.59,2171.76,2714.02,8712.33,USD,Processed
PAY-000226,2024-02-07,2024-02,Q1 2024,2024,Payroll,EMP-0015,Engineering,Software Engineer,Contract,111055.11,9254.59,622.62,2518.79,7358.42,USD,Processed
PAY-000227,2024-03-08,2024-03,Q1 2024,2024,Payroll,EMP-0015,Engineering,Software Engineer,Full-time,111055.11,9254.59,1655.31,2749.44,8160.46,USD,Processed
PAY-000228,2024-04-07,2024-04,Q2 2024,2024,Payroll,EMP-0015,Engineering,Software Engineer,Full-time,111055.11,9254.59,812.49,2502.9,7564.18,USD,Processed
PAY-000229,2024-05-07,2024-05,Q2 2024,2024,Payroll,EMP-0015,Engineering,Software Engineer,Full-time,111055.11,9254.59,447.32,2666.77,7035.14,USD,Processed
PAY-000230,2024-06-06,2024-06,Q2 2024,2024,Payroll,EMP-0015,Engineering,Software Engineer,Full-time,111055.11,9254.59,2127.05,2245.07,9136.57,USD,Processed
PAY-000231,2024-07-06,2024-07,Q3 2024,2024,Payroll,EMP-0015,Engineering,Software Engineer,Contract,111055.11,9254.59,1953.25,2149.1,9058.74,USD,Processed
PAY-000232,2024-08-05,2024-08,Q3 2024,2024,Payroll,EMP-0015,Engineering,Software Engineer,Full-time,111055.11,9254.59,2183.95,2403.4,9035.14,USD,Processed
PAY-000233,2020-02-08,2020-02,Q1 2020,2020,Payroll,EMP-0016,Legal,Compliance Officer,Full-time,137717.13,11476.43,1582.97,3352.25,9707.15,USD,Processed
PAY-000234,2020-03-09,2020-03,Q1 2020,2020,Payroll,EMP-0016,Legal,Compliance Officer,Full-time,137717.13,11476.43,816.2,2663.99,9628.64,USD,Processed
PAY-000235,2020-04-08,2020-04,Q2 2020,2020,Payroll,EMP-0016,Legal,Compliance Officer,Full-time,137717.13,11476.43,778.39,3396.96,8857.86,USD,Processed
PAY-000236,2020-05-08,2020-05,Q2 2020,2020,Payroll,EMP-0016,Legal,Compliance Officer,Full-time,137717.13,11476.43,1421.84,3188.19,9710.08,USD,Processed
PAY-000237,2020-06-07,2020-06,Q2 2020,2020,Payroll,EMP-0016,Legal,Compliance Officer,Full-time,137717.13,11476.43,228.72,3184.31,8520.84,USD,Processed
PAY-000238,2020-07-07,2020-07,Q3 2020,2020,Payroll,EMP-0016,Legal,Compliance Officer,Contract,137717.13,11476.43,1805.03,2862.32,10419.14,USD,Processed
PAY-000239,2020-08-06,2020-08,Q3 2020,2020,Payroll,EMP-0016,Legal,Compliance Officer,Full-time,137717.13,11476.43,2558.6,3128.13,10906.9,USD,Processed
PAY-000240,2020-09-05,2020-09,Q3 2020,2020,Payroll,EMP-0016,Legal,Compliance Officer,Full-time,137717.13,11476.43,2069.32,2573.15,10972.6,USD,Processed
PAY-000241,2020-10-05,2020-10,Q4 2020,2020,Payroll,EMP-0016,Legal,Compliance Officer,Full-time,137717.13,11476.43,851.23,3311.99,9015.67,USD,Processed
PAY-000242,2020-11-04,2020-11,Q4 2020,2020,Payroll,EMP-0016,Legal,Compliance Officer,Full-time,137717.13,11476.43,926.08,2543.61,9858.9,USD,Processed
PAY-000243,2020-12-04,2020-12,Q4 2020,2020,Payroll,EMP-0016,Legal,Compliance Officer,Contract,137717.13,11476.43,539.76,2785.18,9231.01,USD,Pending
PAY-000244,2021-01-03,2021-01,Q1 2021,2021,Payroll,EMP-0016,Legal,Compliance Officer,Full-time,137717.13,11476.43,1074.0,2808.68,9741.75,USD,Processed
PAY-000245,2021-02-02,2021-02,Q1 2021,2021,Payroll,EMP-0016,Legal,Compliance Officer,Part-time,137717.13,11476.43,664.13,2591.29,9549.27,USD,Processed
PAY-000246,2021-12-10,2021-12,Q4 2021,2021,Payroll,EMP-0017,Support,Technical Writer,Full-time,59515.01,4959.58,512.54,1254.21,4217.91,USD,Processed
PAY-000247,2022-01-09,2022-01,Q1 2022,2022,Payroll,EMP-0017,Support,Technical Writer,Full-time,59515.01,4959.58,362.31,1364.58,3957.31,USD,Processed
PAY-000248,2022-02-08,2022-02,Q1 2022,2022,Payroll,EMP-0017,Support,Technical Writer,Full-time,59515.01,4959.58,1201.83,1222.1,4939.31,USD,Processed
PAY-000249,2022-03-10,2022-03,Q1 2022,2022,Payroll,EMP-0017,Support,Technical Writer,Full-time,59515.01,4959.58,590.32,1097.16,4452.74,USD,Processed
PAY-000250,2022-04-09,2022-04,Q2 2022,2022,Payroll,EMP-0017,Support,Technical Writer,Full-time,59515.01,4959.58,955.34,1471.44,4443.48,USD,Processed
PAY-000251,2022-05-09,2022-05,Q2 2022,2022,Payroll,EMP-0017,Support,Technical Writer,Full-time,59515.01,4959.58,302.48,1274.89,3987.17,USD,Processed
PAY-000252,2022-06-08,2022-06,Q2 2022,2022,Payroll,EMP-0017,Support,Technical Writer,Contract,59515.01,4959.58,580.56,1262.02,4278.12,USD,Processed
PAY-000253,2022-07-08,2022-07,Q3 2022,2022,Payroll,EMP-0017,Support,Technical Writer,Full-time,59515.01,4959.58,1085.64,1149.61,4895.61,USD,Processed
PAY-000254,2022-08-07,2022-08,Q3 2022,2022,Payroll,EMP-0017,Support,Technical Writer,Full-time,59515.01,4959.58,46.55,1110.64,3895.49,USD,Processed
PAY-000255,2022-09-06,2022-09,Q3 2022,2022,Payroll,EMP-0017,Support,Technical Writer,Full-time,59515.01,4959.58,683.37,1447.92,4195.03,USD,Processed
PAY-000256,2022-10-06,2022-10,Q4 2022,2022,Payroll,EMP-0017,Support,Technical Writer,Full-time,59515.01,4959.58,26.5,1132.16,3853.92,USD,Processed
PAY-000257,2022-11-05,2022-11,Q4 2022,2022,Payroll,EMP-0017,Support,Technical Writer,Contract,59515.01,4959.58,614.46,1311.05,4262.99,USD,Processed
PAY-000258,2022-12-05,2022-12,Q4 2022,2022,Payroll,EMP-0017,Support,Technical Writer,Full-time,59515.01,4959.58,1037.13,1420.41,4576.3,USD,Processed
PAY-000259,2022-01-15,2022-01,Q1 2022,2022,Payroll,EMP-0018,Engineering,Software Engineer,Full-time,127248.43,10604.04,2203.72,3038.35,9769.41,USD,Processed
PAY-000260,2022-02-14,2022-02,Q1 2022,2022,Payroll,EMP-0018,Engineering,Software Engineer,Full-time,127248.43,10604.04,2529.26,2740.37,10392.93,USD,Processed
PAY-000261,2022-03-16,2022-03,Q1 2022,2022,Payroll,EMP-0018,Engineering,Software Engineer,Full-time,127248.43,10604.04,1120.87,2778.62,8946.29,USD,Processed
PAY-000262,2022-04-15,2022-04,Q2 2022,2022,Payroll,EMP-0018,Engineering,Software Engineer,Full-time,127248.43,10604.04,1089.85,2995.31,8698.58,USD,Processed
PAY-000263,2022-05-15,2022-05,Q2 2022,2022,Payroll,EMP-0018,Engineering,Software Engineer,Full-time,127248.43,10604.04,103.28,3072.32,7635.0,USD,Processed
PAY-000264,2022-06-14,2022-06,Q2 2022,2022,Payroll,EMP-0018,Engineering,Software Engineer,Full-time,127248.43,10604.04,2539.3,2341.01,10802.33,USD,Pending
PAY-000265,2022-07-14,2022-07,Q3 2022,2022,Payroll,EMP-0018,Engineering,Software Engineer,Full-time,127248.43,10604.04,2396.82,2339.04,10661.82,USD,Processed
PAY-000266,2022-08-13,2022-08,Q3 2022,2022,Payroll,EMP-0018,Engineering,Software Engineer,Full-time,127248.43,10604.04,1742.88,2703.73,9643.19,USD,Processed
PAY-000267,2022-09-12,2022-09,Q3 2022,2022,Payroll,EMP-0018,Engineering,Software Engineer,Full-time,127248.43,10604.04,2207.06,2412.23,10398.87,USD,Processed
PAY-000268,2022-10-12,2022-10,Q4 2022,2022,Payroll,EMP-0018,Engineering,Software Engineer,Full-time,127248.43,10604.04,827.89,2776.92,8655.01,USD,Processed
PAY-000269,2022-11-11,2022-11,Q4 2022,2022,Payroll,EMP-0018,Engineering,Software Engineer,Full-time,127248.43,10604.04,2137.59,2782.61,9959.02,USD,Processed
PAY-000270,2022-12-11,2022-12,Q4 2022,2022,Payroll,EMP-0018,Engineering,Software Engineer,Full-time,127248.43,10604.04,1906.18,2605.88,9904.34,USD,Processed
PAY-000271,2023-01-10,2023-01,Q1 2023,2023,Payroll,EMP-0018,Engineering,Software Engineer,Full-time,127248.43,10604.04,1982.69,2806.94,9779.79,USD,Processed
PAY-000272,2020-06-16,2020-06,Q2 2020,2020,Payroll,EMP-0019,HR,HRBP,Full-time,119199.73,9933.31,1224.76,2313.82,8844.25,USD,Processed
PAY-000273,2020-07-16,2020-07,Q3 2020,2020,Payroll,EMP-0019,HR,HRBP,Full-time,119199.73,9933.31,2295.86,2508.67,9720.5,USD,Processed
PAY-000274,2020-08-15,2020-08,Q3 2020,2020,Payroll,EMP-0019,HR,HRBP,Full-time,119199.73,9933.31,2395.66,2634.75,9694.22,USD,Processed
PAY-000275,2020-09-14,2020-09,Q3 2020,2020,Payroll,EMP-0019,HR,HRBP,Contract,119199.73,9933.31,452.92,2299.59,8086.64,USD,Processed
PAY-000276,2020-10-14,2020-10,Q4 2020,2020,Payroll,EMP-0019,HR,HRBP,Full-time,119199.73,9933.31,2136.75,2586.15,9483.91,USD,Processed
PAY-000277,2020-11-13,2020-11,Q4 2020,2020,Payroll,EMP-0019,HR,HRBP,Full-time,119199.73,9933.31,2068.5,2868.22,9133.59,USD,Processed
PAY-000278,2020-12-13,2020-12,Q4 2020,2020,Payroll,EMP-0019,HR,HRBP,Full-time,119199.73,9933.31,30.6,2705.96,7257.95,USD,Processed
PAY-000279,2021-01-12,2021-01,Q1 2021,2021,Payroll,EMP-0019,HR,HRBP,Full-time,119199.73,9933.31,786.48,2705.64,8014.15,USD,Processed
PAY-000280,2021-02-11,2021-02,Q1 2021,2021,Payroll,EMP-0019,HR,HRBP,Full-time,119199.73,9933.31,1347.46,2515.01,8765.76,USD,Processed
PAY-000281,2021-03-13,2021-03,Q1 2021,2021,Payroll,EMP-0019,HR,HRBP,Full-time,119199.73,9933.31,1414.95,2976.48,8371.78,USD,Processed
PAY-000282,2021-04-12,2021-04,Q2 2021,2021,Payroll,EMP-0019,HR,HRBP,Full-time,119199.73,9933.31,1746.24,2600.21,9079.34,USD,Processed
PAY-000283,2022-08-31,2022-08,Q3 2022,2022,Payroll,EMP-0020,HR,HR Manager,Full-time,75000.05,6250.0,903.02,1449.24,5703.78,USD,Processed
PAY-000284,2022-09-30,2022-09,Q3 2022,2022,Payroll,EMP-0020,HR,HR Manager,Full-time,75000.05,6250.0,846.16,1749.25,5346.91,USD,Processed
PAY-000285,2022-10-30,2022-10,Q4 2022,2022,Payroll,EMP-0020,HR,HR Manager,Part-time,75000.05,6250.0,1182.22,1750.38,5681.84,USD,Processed
PAY-000286,2022-11-29,2022-11,Q4 2022,2022,Payroll,EMP-0020,HR,HR Manager,Full-time,75000.05,6250.0,944.39,1613.7,5580.69,USD,Processed
PAY-000287,2022-12-29,2022-12,Q4 2022,2022,Payroll,EMP-0020,HR,HR Manager,Full-time,75000.05,6250.0,982.22,1526.09,5706.13,USD,Processed
PAY-000288,2023-01-28,2023-01,Q1 2023,2023,Payroll,EMP-0020,HR,HR Manager,Full-time,75000.05,6250.0,830.52,1509.19,5571.33,USD,Processed
PAY-000289,2023-02-27,2023-02,Q1 2023,2023,Payroll,EMP-0020,HR,HR Manager,Full-time,75000.05,6250.0,356.34,1782.66,4823.68,USD,Processed
PAY-000290,2023-03-29,2023-03,Q1 2023,2023,Payroll,EMP-0020,HR,HR Manager,Full-time,75000.05,6250.0,607.6,1488.78,5368.82,USD,Processed
PAY-000291,2023-04-28,2023-04,Q2 2023,2023,Payroll,EMP-0020,HR,HR Manager,Full-time,75000.05,6250.0,107.01,1392.05,4964.96,USD,Pending
PAY-000292,2023-05-28,2023-05,Q2 2023,2023,Payroll,EMP-0020,HR,HR Manager,Full-time,75000.05,6250.0,885.16,1613.62,5521.54,USD,Processed
PAY-000293,2023-06-27,2023-06,Q2 2023,2023,Payroll,EMP-0020,HR,HR Manager,Full-time,75000.05,6250.0,1430.36,1514.61,6165.75,USD,Processed
PAY-000294,2023-07-27,2023-07,Q3 2023,2023,Payroll,EMP-0020,HR,HR Manager,Full-time,75000.05,6250.0,1117.06,1573.26,5793.8,USD,Processed
PAY-000295,2023-08-26,2023-08,Q3 2023,2023,Payroll,EMP-0020,HR,HR Manager,Full-time,75000.05,6250.0,201.43,1419.82,5031.61,USD,Processed
PAY-000296,2023-09-25,2023-09,Q3 2023,2023,Payroll,EMP-0020,HR,HR Manager,Contract,75000.05,6250.0,188.21,1381.95,5056.26,USD,Processed
PAY-000297,2023-10-25,2023-10,Q4 2023,2023,Payroll,EMP-0020,HR,HR Manager,Contract,75000.05,6250.0,979.07,1583.21,5645.86,USD,Processed
PAY-000298,2022-01-23,2022-01,Q1 2022,2022,Payroll,EMP-0021,Finance,Financial Analyst,Full-time,79605.26,6633.77,84.99,1481.16,5237.6,USD,Processed
PAY-000299,2022-02-22,2022-02,Q1 2022,2022,Payroll,EMP-0021,Finance,Financial Analyst,Full-time,79605.26,6633.77,718.63,1625.36,5727.04,USD,Processed
PAY-000300,2022-03-24,2022-03,Q1 2022,2022,Payroll,EMP-0021,Finance,Financial Analyst,Full-time,79605.26,6633.77,1032.51,1513.77,6152.51,USD,Processed
PAY-000301,2022-04-23,2022-04,Q2 2022,2022,Payroll,EMP-0021,Finance,Financial Analyst,Contract,79605.26,6633.77,913.89,1476.13,6071.53,USD,Processed
PAY-000302,2022-05-23,2022-05,Q2 2022,2022,Payroll,EMP-0021,Finance,Financial Analyst,Full-time,79605.26,6633.77,1617.44,1531.5,6719.71,USD,Processed
